,corp_code,corp_name,corp_name_eng,stock_name,corp_code,stock_code,ceo_nm,corp_cls,jurir_no,bizr_no,adres,hm_url,phn_no,fax_no,induty_code,est_dt
782,00153755,태양금속공업(주),"TAEYANG METAL INDUSTRIAL CO.,LTD",태양금속공업,00153755,004100,한우삼. 한하워드성(각자 대표이사),Y,1101110003212,1348100016,경기도 안산시 단원구  해봉로 212 (성곡동),www.taeyangmetal.com,031-490-5500,0314922112,303,19540301
783,00612294,(주)피엔티,"PEOPLE &amp; TECHNOLOGY, INC.",피엔티,00612294,137400,김준섭,K,1752110017454,5138132083,경상북도 구미시 첨단기업로 33 (주)피엔티,www.epnt.co.kr,054-469-6900,054-469-6992,292,20031230
784,00450339,(주)에스에프씨,"SFC Co.,Ltd.",에스에프씨,00450339,112240,정지수,E,1101110824204,3078105002,충청남도 홍성군  구항면 내포로 682 주식회사 에스에프씨,www.sfcltd.co.kr,041-640-0001,041)634-1177,2229,19911223
785,00407285,(주)아이컴포넌트,"i-Components Co., Ltd",아이컴포넌트,00407285,059100,김양국,K,1301110060490,1248172828,경기도 평택시 팽성읍 추팔산단1길 23,www.i-components.co.kr,031-653-5990,031-653-5993,26211,20000512
786,01115044,(주)안지오랩,"AngioLab, Inc.",안지오랩,01115044,251280,김민영,N,1601110082795,3148126271,대전광역시 유성구 테크노3로 65,www.angiolab.co.kr,042-867-5785,042-867-5787,70113,19990603
787,00129509,(주)한익스프레스,"HAN EXPRESS CO.,LTD",한익스프레스,00129509,014130,"유인철, 이석환 (각자대표)",Y,1243110015051,1308116025,경기도 화성시 양감면 초록로 103 (주)한익스프레스,www.hanex.co.kr,02-3400-5474,02)3401-4131,49301,19790515
788,00305570,(주)서울리거,"SEOULEAGUER CO., LTD.",서울리거,00305570,043710,이재규,K,1243110031007,1398112555,서울시 강남구 강남대로656 5층 서울리거,www.seouleaguer.net,02-2138-5281,02-3446-4870,467,19910302
789,00287788,(주)정상제이엘에스,"JLS CO.,LTD.",정상제이엘에스,00287788,040420,박정흠,K,1243110039762,1308142974,서울특별시 강남구  영동대로 229,www.gojls.com,02-3413-9100,02-563-1757,8550,19930731
790,00149594,한국캐피탈(주),"Han Kook Capital Co., Ltd.",한국캐피탈,00149594,023760,이상춘,K,1601110019277,3148115454,대전광역시 서구  둔산서로 81,www.hkcapital.co.kr,042 -480 -8032,02-3468-4401,64911,19891122
791,00191287,대동금속(주),DaedongMetal,대동금속,00191287,020400,권태경,K,1741110002630,5148106365,대구광역시 달성군  논공읍 논공로 602,www.daedongmetals.co.kr,053 -610 -5030,053 -615 -0715,24312,19871229
792,00185505,(주)제일바이오,"CHEIL BIO CO., LTD.",제일바이오,00185505,052670,심광경,K,1350110030490,1348101956,경기 안산시 목내동 456-2,www.cheilbio.com,031-494-8226,031-429-0570,21230,19890221
793,00652423,(주)인바이오젠,"INBIOGEN CO.,Ltd",인바이오젠,00652423,101140,강지연,Y,1313110080427,1258173285,"서울특별시 강남구 선릉로 803 6층, 7층(신사동, 이니셜타워Ⅱ)",www.inbiogen.co.kr ,02-6978-7183,02-850-9590,464,20080305
794,00144650,(주)유신,Yooshin Engineering Corporation,유신,00144650,054930,"한영수, 박석성(각자대표)",K,1101110061666,2208118141,서울특별시 강남구 역삼로4길 8,www.yooshin.co.kr,(02)6202-0114,02-6202-0909,72111,19660117
795,00186799,(주)태웅,"TAEWOONG CO., LTD.",태웅,00186799,044490,장희상,K,1801110073922,6038116009,부산광역시 강서구  녹산산단27로 67,www.taewoong.com,051-329-5000,051-899-7901,25912,19870619
796,00356802,큐렉소(주),"CUREXO, INC.",큐렉소,00356802,060280,이재준,K,1101110839071,1068138424,"서울특별시 서초구  강남대로 577 잠원동, 4층",www.curexo.com,031-478-0660,02-3446-4498,47812,19920229
797,00210856,(주)코아스,"KOAS CO., LTD",코아스,00210856,071950,노재근,Y,1101110881642,1178109929,서울특별시 영등포구 선유로52길 17,www.ikoas.com,02-2692-2360,02-2692-4050,320,19920724
798,00131850,SK증권(주),"SK SECURITIES CO.,LTD",SK증권,00131850,001510,김 신,Y,1101110037112,1168136307,서울특별시 영등포구 국제금융로8길 31 여의도동 SK증권빌딩,www.sks.co.kr,02-3773-8245,02-3773-8107,66121,19550730
799,01108099,현대코퍼레이션홀딩스(주),"HYUNDAI CORPORATION HOLDINGS Co.,Ltd.",현대코퍼레이션홀딩스,01108099,227840,"정몽혁, 김원갑(각자대표이사)",Y,1101115851559,8138800272,서울특별시 종로구 율곡로2길 25,www.hyundaicorpholdings.com,02-390-1568,02-390-1599,463,20151002
800,00573579,평화산업(주),"PYUNG HWA INDUSTRIAL CO., LTD",평화산업,00573579,090080,"김종석, 황순용",Y,1701110309329,5148157898,대구광역시 달성군 논공읍 논공로 597,www.ph.co.kr,053-610-7027,053-615-0566,303,20060502
801,00140177,(주)지에스리테일,"GS Retail Co.,Ltd",GS리테일,00140177,007070,"허연수, 김호성",Y,1101110090037,1168118745,서울특별시 강남구 논현로 508GS타워(역삼동 679),www.gsretail.com,02-2005-1114,2006-2046,47122,19710213
802,00366137,케이지이티에스 주식회사,"KG Eco Technology Services Co., Ltd.",KG ETS,00366137,151860,엄기민,K,1101111799183,2148640997,경기도 시흥시  소망공원로 5 (정왕동) KG ETS(주),www.kgets.co.kr,031-488-1122,031-499-1472,382,19991029
803,00349097,(주)케이티스카이라이프,"KT Skylife Co.,Ltd.",케이티스카이라이프,00349097,053210,김철수,Y,1101112149436,1178131120,"서울특별시 마포구 매봉산로 758층, 9층",www.ktskylife.co.kr,02-2003-3000,2003-3299,60229,20010112
804,00542074,나노캠텍(주),"Nano Chem Tech, Inc.",나노캠텍,00542074,091970,원재석,K,1345110037710,1358135463,경기도 안성시 양성면 양성로 112 -,www.nanosbiz.com,031-671-9466,031-671-9468,2229,19991223
805,00389970,(주)다날,"DANAL CO., LTD.",다날,00389970,064260,박상만,K,1101111435810,1138144055,"경기도 성남시 분당구 분당로 55, 9층(서현동, 분당퍼스트타워)",www.danal.co.kr,031-697-1004,031-697-1460,582,19970704
806,00168401,(주)금비,"KUMBI CO.,LTD",금비,00168401,008870,고기영,Y,1201110002022,1268109409,경기도 이천시 부발읍 중부대로1707번길 13,www.e-kumbi.co.kr,031-632-5280,02-421-7520,23192,19730605
807,00117629,동양철관(주),"DONGYANG STEEL PIPE CO.,LTD",동양철관,00117629,008970,이곽우,Y,1201110002056,1228100857,충청남도 천안시 동남구  풍세면 풍세로 515 동양철관(주),www.dysp.co.kr,02-6903-0200,02)777-7663,2413,19730628
808,00484682,(주)엘오티베큠,"LOTVacuum.Co.,Ltd.",엘오티베큠,00484682,083310,오흥식,K,1615110049069,3128156143,경기도 오산시 지곶중앙로 1-20 -,www.lotvacuum.com,031-677-4431,031-677-4434,29271,20020323
809,00492894,(주)젬백스&amp;카엘,"GemVax &amp; KAEL Co.,Ltd.",젬백스,00492894,082270,"김상재, 송형곤",K,1601110069636,3148121219,대전광역시 유성구 테크노11로 58,www.kael.co.kr,042-931-6287,042-931-9190,29271,19980310
810,00173351,(주)삼진,Samjin,삼진,00173351,032750,김승철,K,1341110005351,1238105888,경기도 안양시 만안구  안양천서로 81 (주)삼진,www.samjin.com,031-467-5800,0314493985,264,19760715
811,00304915,코리아에셋투자증권(주),"KOREA ASSET INVESTMENT SECURITIES CO.,LTD.",코리아에셋투자증권,00304915,190650,"기동호, 김은섭",K,1101111844970,1208197564,서울특별시 영등포구 여의나루로 57,www.kasset.co.kr,02-550-6200,550-6203,66121,20000106
812,00134316,(주)세원정공,"SEWON PRECISION INDUSTRY CO.,LTD",세원정공,00134316,021820,"김문기, 김상현",Y,1701110039207,5038111081,대구광역시 달서구 달서대로 554,www.se-won.co.kr,053-582-5161,(053)583-3555,303,19890729
813,00138297,(주)STX,STX CORPORATION,STX,00138297,011810,박상준,Y,1942110000183,6098101917,경상남도 창원시 성산구  중앙대로 105,www.stx.co.kr,02-316-9600,02-316-9739,46800,19761224
814,00371740,(주)디스플레이테크,"Display Tech Co.,Ltd",디스플레이텍,00371740,066670,박윤민,K,1760110017077,5138113956,경기도 안성시  공단1로 10 (주)디스플레이테크,www.displaytech.co.kr,031-776-7502,031-776-7510,26211,19980804
815,00127802,삼익THK(주),"SAMICK THK CO.,LTD",삼익THK,00127802,004380,"진영환, 전영배",Y,1701110000935,5038110869,대구광역시 달서구  성서동로 163,www.samickthk.co.kr,053-665-7000,053)586-3132,29141,19651005
816,00573269,주식회사에스코넥,"S Connect Co., LTD",에스코넥,00573269,096630,박순관(단독대표이사),K,1311110045540,1298132103,경기도 광주시  오포읍 마루들길172번길 30,www.s-connect.co.kr,031-799-0700,031-799-0769,26422,20000111
817,00223513,제이씨현시스템(주),"JCH Systems, Inc.",제이씨현시스템,00223513,033320,차중석,K,1101110775853,1108133772,서울특별시 용산구  새창로45길 74,www.jchyun.com,02-2105-9100,02-707-5086,46510,19910511
818,00220109,(주)솔고바이오메디칼,"Solco Biomedical Co.,Ltd",솔고바이오,00220109,043100,김일,K,1347110014590,1258115723,경기 평택시 서탄면 금암리 34-6,www.solco.co.kr,031-610-4052,031-663-6520,27192,19950712
819,00123107,(주)보락,"BOLAK CO.,LTD",보락,00123107,002760,정기련,Y,1348110004474,1248134203,경기도 화성시  양감면 초록로 720-37,www.bolak.co.kr,031-352-6455,031-352-4341,2049,19590817
820,00441304,가온미디어(주),"KAONMediaCo.,Ltd.",가온미디어,00441304,078890,임화섭,K,1311110060978,1298142066,경기도 성남시 분당구  성남대로 884-3,www.kaonmedia.com,031-724-8500,031-724-8997,264,20010511
821,00985686,(주)큐브엔터테인먼트,"CUBE ENTERTAINMENT, INC.",큐브엔터,00985686,182360,"강승곤, 안우형, 정철(공동대표)",K,1101115192036,1078799106,서울특별시 성동구 아차산로 83 -,www.cubeent.co.kr,02-3445-1045,02-3445-1048,59201,20130725
822,00219440,(주)휴맥스홀딩스,"Humax Holdings Co., Ltd",휴맥스홀딩스,00219440,028080,변대규,K,1101110604200,2158137923,경기도 용인시 처인구  영문로 2,holdings.humaxdigital.com/,031-776-6114,0317766089,64992,19890109
823,00141389,영풍정밀(주),YOUNG POONG PRECISION CORPORATION,영풍정밀,00141389,036560,"최창규, 이한성(각자대표)",K,1101110342496,2118115683,서울특별시 강남구 강남대로 542,www.yppc.co.kr,02-519-3523,02-542-1485,29120,19830120
824,00410915,(주)서울옥션,SeoulAuctionCo.Ltd..,서울옥션,00410915,063170,이옥경,K,1101111627011,1018146818,서울 종로구 평창동 98,www.seoulauction.com,02-395-0330~4,02-395-4419,4610,19981230
825,00392691,(주)젬백스링크,"Gemvaxlink Co., Ltd.",젬백스링크,00392691,064800,"김상재, 서영운",K,1101111931230,1198137606,"서울특별시 영등포구 영등포로 272 (영등포동3가, 젬백스링크타워) -",www.gemvaxlink.com,02-2102-7300,02-2102-7345,474,20000406
826,00104999,(주)윌비스,"THE WILLBES &amp; CO.,LTD",윌비스,00104999,008600,"임찬혁(대표집행임원), 송주호(대표집행임원)",Y,1101110172447,1208114772,충청남도 천안시 동남구  만남로 76,www.willbes.com,041-529-5716,041)552-5503,46413,19730309
827,00178851,(주)동양에스텍,"Dongyang S·TEC Co., Ltd.",동양에스텍,00178851,060380,조남욱,K,1601110004426,3068103597,대전광역시 중구 중앙로 164번길 20(은행동) 동양빌딩 4층,www.dystec.co.kr,042-221-6900,042-221-6023,24121,19811112
828,01089855,주식회사 맘스터치앤컴퍼니,MOM'S TOUCH&amp;Co.,맘스터치,01089855,220630,김동전,K,1101115727396,6768600102,"서울특별시 강동구 천호대로 1077 이스트센트럴타워 24층,25층",www.momstouchandco.com,02-418-8884,02-6412-0719,463,20150519
829,00923792,(주)내츄럴엔도텍,"Naturalendo Tech Co., Ltd",내츄럴엔도텍,00923792,168330,김희도,K,1101112246414,1068199964,"경기도 성남시 분당구 판교로 255 번길 58, 에이동 301호",www.naturalendo.com,070-4601-3139,070-4601-3100,70111,20010531
830,00133812,세방(주),"SEBANG CO., LTD",세방,00133812,004360,최종일,Y,1801110015932,6178103842,부산광역시 남구 우암로 127 (감만동),www.sebang.com,051-630-5300,02-555-9165,49301,19650913
831,00479787,(주)인텍플러스,"INTEKPLUS CO., LTD",인텍플러스,00479787,064290,이상윤,K,1101111204637,1058174771,대전광역시 유성구  테크노2로 263 (주)인텍플러스,www.intekplus.com,042-930-9900,042-930-9999,292,19951013
832,00136776,제이준코스메틱(주),"Jayjun Cosmetic Co., Ltd.",제이준코스메틱,00136776,025620,이진형,Y,1341110001672,1388103204,인천광역시 남동구 남동대로 405 (남촌동 614),www.jayjun.kr,02-2193-9500,031-491-1823,204,19720630
833,00563837,(주)제로투세븐,Zero to Seven Inc,제로투세븐,00563837,159580,"김정민, 이충하 (각자 대표이사)",K,1101111871072,2208176684,서울특별시 마포구 상암산로 76YTN뉴스퀘어 17/18층,www.0to7.com,02-740-3188,02-740-3755,46414,20000203
834,00110893,대신증권(주),"DAISHIN SECURITIES CO.,LTD",대신증권,00110893,003540,오익근,Y,1101110042955,1168109076,서울특별시 중구 삼일대로 343 저동1가 대신파이낸스센터,www.daishin.com,02-769-2000,769-2955,66121,19620727
835,00172945,동일철강(주),DongilSteel,동일철강,00172945,023790,장인화,K,1801110002004,6068106096,부산 북구 학장동 716-1,www.dongilsteel.com,051-316 -5341,051-796-7069,24121,19670712
836,00158219,시그네틱스(주),Signetics Corp.,시그네틱스,00158219,033170,백동원,K,1101110070815,1098100780,경기도 파주시 탄현면 평화로 711,www.signetics.com,031-940-7400,031-940-7887,2612,19660912
837,00115977,아이에스동서(주),"IS DONGSEO CO., LTD.",아이에스동서,00115977,010780,"허석헌, 정원호, 김갑진(각자 대표이사)",Y,1101110208383,2118631577,서울특별시 강남구  영동대로 741,www.isdongseo.co.kr,02-3218-6701,(02)512-5100,23232,19750901
838,00152783,(주)코메론,KOMELON CORPORATION,코메론,00152783,049430,강동헌,K,1801110047399,6038105797,부산광역시 사하구 장평로 73 (주)코메론,www.komelon.co.kr,051 -290 -3100,051-290-3114,27219,19830125
839,00359623,우리산업홀딩스(주),"WOORY INDUSTRIAL HOLDINGS CO.,LTD.",우리산업홀딩스,00359623,072470,김명준,K,1341110026480,1358104164,경기도 용인시 기흥구 지삼로 89,www.woory.com,031)201-6522,031-204-3199,303,19890227
840,00400857,(주)에이블씨엔씨,ABLE C&amp;C,에이블씨엔씨,00400857,078520,김유진,Y,1101111846174,1198134685,"서울특별시 서초구 서초대로38길 12 13층 (서초동, 마제스타시티타워원)",www.able-cnc.com,02-2199-0123,02-2199-0177,20423,20000107
841,00372226,(주)티에스이,"TSE CO.,Ltd",티에스이,00372226,131290,"김철호, 오창수",K,1615110017818,3128121630,충청남도 천안시 서북구 직산읍 군수1길 189 -,www.tse21.com,041-581-9955,041) 581-8009,27212,19950831
842,00532855,한국유니온제약 주식회사,"UNION KOREA PHARM CO.,Ltd",한국유니온제약,00532855,080720,백병하,K,1801110007062,6078121765,강원도 원주시 문막읍 문막공단길 246,www.ukp.co.kr/,02-489-3611,02-489-5970,21210,19850810
843,00134477,SNT중공업(주),"SNT DYNAMICS CO.,Ltd",SNT중공업,00134477,003570,박재석,Y,1101110042880,1058132752,경상남도 창원시 성산구  남면로 599,www.hisntd.com,055-280-5000,055-280-5510,303,19590401
844,00620558,(주)에이비프로바이오,"Abpro Bio Co., Ltd.",에이비프로바이오,00620558,195990,"양진상,IAN CHAN",K,1701110271528,5038164797,대구광역시 달성군 유가면 테크노중앙대로 139,www.abprobio.co.kr,053-582-8036,053-582-8039,29223,20040812
845,00528515,한라아이엠에스(주),"HANLA IMS Co., LTD",한라IMS,00528515,092460,"지석준,  김영구",K,1801110186907,6068157969,부산광역시 강서구  화전산단1로 115,www.hanlalevel.co.kr,051-601-7000,051-831-1850,31114,19950713
846,00174527,화성산업(주),"HWASUNG INDUSTRIAL CO.,LTD",화성산업,00174527,002460,"이홍중,이종원",Y,1701110001131,5018100050,대구광역시 수성구  동대구로 111,www.hwasung.com,053-767-2111,053-764-3366,41112,19580901
847,00351092,삼보모터스(주),"SAMBO MOTORS CO., LTD.",삼보모터스,00351092,053700,이재하,K,1101110545529,2158126391,대구광역시 달서구  성서동로 142,www.sambomotos.co.kr,053-582-9230,053-582-9240,303,19870925
848,00142661,(주)우성,"WOOSUNG CO., LTD.",우성,00142661,006980,한재규,Y,1601110001167,3058120439,대전광역시 대덕구 한밭대로 1027,wsgroup.co.kr,042-670-1724,042-670-1793,106,19701230
849,00133991,(주)세아특수강,"SeAH SPECIAL STEEL CO., LTD",세아특수강,00133991,019440,서영범,Y,1746110005478,5068104497,경상북도 포항시 남구  괴동로 40,www.seahsp.co.kr,054-285-4771,054-285-4095,24122,19861101
850,00152039,(주)SG글로벌,"SG GLOBAL CO., LTD",SG글로벌,00152039,001380,이의범,Y,1615110000037,3148108778,충청남도 예산군 예산읍 창말로 75 (주)SG글로벌,www.sgglobal.co.kr,070-5038-6333,070-4369-2409,303,19541222
851,00146427,(주)일야,"ILYA CO., LTD.",일야,00146427,058450,강정훈,K,1101110226327,1398101169,인천광역시 남동구  은봉로 129,www.ilya.co.kr,070-5220-3960,032-815-3509,26422,19780224
